conference,talk,score
1993-04,the-language-of-prayer,2.9246998029593705
1993-04,the-lord-of-life,2.1118547093938185
1993-04,the-power-of-correct-principles,5.064992788095843
1993-04,the-principle-of-work,1.1533935764002885
1993-04,the-sustaining-of-church-officers,1.385070775314958
1993-04,the-temple-of-the-lord,3.8280811913381143
1993-04,the-temple-the-priesthood,0.2703831533368066
1993-04,this-peaceful-house-of-god,2.645352163244402
1993-04,whom-the-lord-calls-the-lord-qualifies,4.055621039434512
1993-10,a-mighty-change-of-heart,2.581741687083044
1993-10,acquiring-spiritual-knowledge,4.488439858385604
1993-10,an-eternal-vision,1.3557885322459442
1993-10,be-of-good-cheer,3.8295185924532964
1993-10,bring-up-a-child-in-the-way-he-should-go,2.237727807972689
1993-10,choose-the-right,3.5680353985419573
1993-10,constancy-amid-change,2.465686479967654
1993-10,divine-forgiveness,2.3174488732966076
1993-10,equality-through-diversity,4.588343953107544
1993-10,for-time-and-all-eternity,1.9430742740329312
1993-10,from-the-beginning,1.4643998090701968
1993-10,gratitude,3.8829013735766043
1993-10,how-will-our-children-remember-us,5.037530059412189
1993-10,keeping-covenants-and-honoring-the-priesthood,3.379425191971011
1993-10,look-to-god-and-live,1.0066086630874844
1993-10,meeting-lifes-challenges,1.601959244561251
1993-10,missionary-work-our-responsibility,4.436455758753949
1993-10,my-testimony,4.682937811038715
1993-10,our-lord-and-savior,2.9246998029593705
1993-10,ponder-the-path-of-thy-feet,3.1290769749887426
1993-10,rearing-children-in-a-polluted-environment,2.3287321641631116
1993-10,relief-society-charity-the-guiding-principle,2.9426263625886255
1993-10,service-and-happiness,3.5465423412053854
1993-10,strength-in-counsel,3.484157694294229
1993-10,strength-in-the-savior,5.387577099819246
1993-10,take-time-for-your-children,4.248532747479575
1993-10,the-great-plan-of-happiness,3.5833617362641377
1993-10,the-lords-wind,2.234830187215348
1993-10,the-modern-mighty-of-israel,2.3834160922733494
1993-10,the-search-for-happiness,3.6467506235645146
1993-10,the-sustaining-of-church-officers,1.873171623163388
1993-10,the-upward-reach,3.9001563916743223
1993-10,touch-not-the-evil-gift-nor-the-unclean-thing,1.1784686787365672
1993-10,truth-is-the-issue,0.6833800757959476
1993-10,ward-and-branch-families-part-of-heavenly-fathers-plan-for-us,2.7668684463685733
1993-10,your-personal-checklist-for-a-successful-eternal-flight,2.9803903683149917
1994-04,a-childs-love-matured,5.070801710741482
1994-04,a-divine-prescription-for-spiritual-healing,1.362914990828588
1994-04,counseling-with-our-councils,3.1289037446355716
1994-04,courage-to-hearken,2.4608038433722332
1994-04,decisions,1.39231611092619
1994-04,faith-in-the-lord-jesus-christ,6.075699449546577
1994-04,faith-is-the-answer,2.8101564909761914
1994-04,feed-my-sheep,2.3524798597826995
1994-04,five-loaves-and-two-fishes,4.47532350775994
1994-04,god-is-at-the-helm,2.1043003706769787
1994-04,gratitude,4.459807507133938
1994-04,growing-up-spiritually,4.589970397660548
1994-04,if-a-man-die-shall-he-live-again,0.7789891828399335
1994-04,increase-in-faith,4.28036515796942
1994-04,jesus-of-nazareth,0.20084532931834775
1994-04,live-in-obedience,4.547694339940164
1994-04,remember-your-covenants,2.6919042680081957
1994-04,statistical-report-1993,0.5132649025747366
1994-04,stretching-the-cords-of-the-tent,1.2857919231217847
1994-04,take-especial-care-of-your-family,0.23252124735954172
1994-04,teach-us-tolerance-and-love,4.4407728291890045
1994-04,teaching-children-to-walk-uprightly-before-the-lord,3.683292968712189
1994-04,the-church-audit-committee-report,0.4424010108874648
1994-04,the-father-and-the-family,1.5176752522403136
1994-04,the-greatest-miracle-in-human-history,1.3095806832438626
1994-04,the-path-to-peace,1.8405581547421026
1994-04,the-power-of-a-good-life,3.046784902462813
1994-04,the-priesthood-a-sacred-trust,3.4023999012960284
1994-04,the-special-status-of-children,1.3108062627326906
1994-04,the-sustaining-of-church-officers,1.2314385919739188
1994-04,the-unique-message-of-jesus-christ,3.7378710922230556
1994-04,therefore-i-was-taught,2.609354493564895
1994-04,tithing,3.2008780330091335
1994-04,to-be-healed,2.740500835173419
1994-04,trying-to-be-like-jesus,2.7735798847258577
1994-04,walk-with-me,2.8095238095238093
1994-04,we-all-have-a-father-in-whom-we-can-trust,3.103251821082863
1994-04,what-he-would-have-us-do,1.9260727134666997
1994-04,what-manner-of-men-ought-ye-to-be,3.043735777852624
1994-04,what-shall-we-do,2.3702417878713358
1994-10,being-a-righteous-husband-and-father,2.8586543620915004
1994-10,brightness-of-hope,3.2568792275604075
1994-10,charity-and-learning,4.818333532267045
1994-10,deep-roots,2.0979774626916905
1994-10,don-t-drop-the-ball,2.35751543243935
1994-10,endure-to-the-end-in-charity,2.557789223975602
1994-10,exceeding-great-and-precious-promises,3.0177382754115767
1994-10,follow-the-son-of-god,3.9072973366592185
1994-10,heed-the-prophets-voice,2.163583723215532
1994-10,helping-children-know-truth-from-error,2.6052631578947367
1994-10,let-us-build-fortresses,1.194648260376006
1994-10,make-thee-an-ark,-0.35318871448736455
1994-10,making-the-right-choices,2.3527057091156554
1994-10,miracles-of-the-restoration,4.504370501209609
1994-10,my-brothers-keeper,0.9546222448503053
1994-10,personal-revelation-the-gift-the-test-and-the-promise,1.9320158637266343
1994-10,priceless-principles-for-success,4.279955747599901
1994-10,restored-truth,3.6309091156398035
1994-10,rowing-your-boat,4.793961473534728
1994-10,save-the-children,1.723317893310317
1994-10,seek-and-ye-shall-find,3.763011614419548
1994-10,solemn-assemblies,1.6867156242025456
1994-10,stand-firm-in-the-faith,3.9036257907721215
1994-10,stand-ye-in-holy-places,1.3106620312158985
1994-10,teach-the-children,4.4873669444188335
1994-10,that-thy-confidence-wax-strong,2.8690607035239095
1994-10,the-fatherless-and-the-widows-beloved-of-god,1.0611466986135594
1994-10,the-importance-of-receiving-a-personal-testimony,4.361333205036851
1994-10,the-keys-that-never-rust,1.3390082154950511
1994-10,the-kingdom-progresses-in-africa,3.370659362471255
1994-10,the-only-true-and-valid-basis,2.9390389307430276
1994-10,the-revelations-of-heaven,1.38428727013623
1994-10,the-simple-things,3.887327342611262
1994-10,the-solemn-assembly-sustaining-of-church-officers,2.402253169014472
1994-10,the-spirit-of-elijah,1.5745431808883499
1994-10,worship-through-music,4.223294299557319
1995-04,a-table-encircled-with-love,3.505811242521962
1995-04,a-time-to-choose,3.9090827357644335
1995-04,always-remember-him,0.9303740874073285
1995-04,an-elect-lady,3.905183786348158
1995-04,answers-to-lifes-questions,5.524431139732353
1995-04,apostasy-and-restoration,3.141201814430239
1995-04,as-jesus-sees-us,2.3536270816678755
1995-04,being-leaders-who-foster-growth,1.797434068545834
1995-04,celebrating-covenants,4.38021823509654
1995-04,children-of-the-covenant,2.1150097584773007
1995-04,covenant-of-love,2.721859576295703
1995-04,deny-yourselves-of-all-ungodliness,0.5865408791601047
1995-04,easter-reflections,2.6470588235294117
1995-04,fat-free-feasting,3.020172061383229
1995-04,finding-forgiveness,2.8225942090051444
1995-04,he-will-be-there-to-help,2.4203528891688726
1995-04,hear-the-prophets-voice-and-obey,2.811393263529004
1995-04,heirs-to-the-kingdom-of-god,4.975150936083609
1995-04,living-water-to-quench-spiritual-thirst,2.994945236510506
1995-04,marriage-and-the-great-plan-of-happiness,1.6678156958735875
1995-04,mercy-the-divine-gift,1.0747190332276735
1995-04,our-priesthood-legacy,0.8334209821173862
1995-04,responsibilities-of-shepherds,2.610618629116066
1995-04,search-for-identity,0.8503438286601547
1995-04,statistical-report-1994,0.2814390178921167
1995-04,sustaining-a-new-prophet,4.61909373535837
1995-04,that-all-may-hear,3.3413767628999853
1995-04,the-church-audit-committee-report,0.3011313679370973
1995-04,the-light-within-you,3.8807526285316643
1995-04,the-power-to-heal-from-within,1.5080328185024203
1995-04,the-reward-is-worth-the-effort,1.2892072509757224
1995-04,the-shield-of-faith,1.4111163638477553
1995-04,the-solemn-assembly-sustaining-of-church-officers,1.9952172111690554
1995-04,the-temple-is-a-family-affair,3.8146531883473265
1995-04,the-translation-miracle-of-the-book-of-mormon,1.837837837837838
1995-04,this-is-the-work-of-the-master,4.731661848992488
1995-04,this-work-is-concerned-with-people,3.6071935216322526
1995-04,trust-in-the-lord,1.4832396974191326
1995-04,trying-the-word-of-god,2.3819361099538
1995-04,watchmen-on-the-tower,3.262363486962221
1995-04,we-have-a-work-to-do,4.153735803678487
1995-04,we-have-kept-the-faith,2.8369975173226356
1995-04,ye-shall-feast-upon-this-fruit,3.380173630228454
1995-10,a-living-network,3.638180177934997
1995-10,a-strategy-for-war,0.9477582044145477
1995-10,acting-for-ourselves-and-not-being-acted-upon,1.231433298912873
1995-10,as-we-gather-together,2.913958898575104
1995-10,blessings-of-the-priesthood,2.9768507031462605
1995-10,encircled-in-the-saviors-love,4.761621588593919
1995-10,eternal-laws-of-happiness,4.687240602076011
1995-10,hyrum-smith-firm-as-the-pillars-of-heaven,3.7097041340118704
1995-10,i-will-go,2.8466426536235683
1995-10,if-ye-are-prepared-ye-shall-not-fear,1.570043526408305
1995-10,lord-to-whom-shall-we-go,2.4053511772118195
1995-10,of-missions-temples-and-stewardship,4.735048871614975
1995-10,our-message-to-the-world,2.5210639103115553
1995-10,patience-a-heavenly-virtue,1.6782237621698997
1995-10,perfection-pending,4.689256917122649
1995-10,powerful-ideas,3.8538991003377614
1995-10,priesthood-blessings,6.242726478714922
1995-10,redeemer-of-israel,1.1837348730793202
1995-10,relief-society-a-balm-in-gilead,3.9305224363329305
1995-10,sacrifice-in-the-service,2.5362022895809417
1995-10,seek-first-the-kingdom-of-god,3.151280601687103
1995-10,spiritual-mountaintops,3.501228662989271
1995-10,stand-strong-against-the-wiles-of-the-world,4.908184978257269
1995-10,stay-the-course-keep-the-faith,4.412482711640918
1995-10,swallowed-up-in-the-will-of-the-father,1.1955703548445795
1995-10,the-book-of-mormon-a-sacred-ancient-record,1.7434741848535125
1995-10,the-brilliant-morning-of-forgiveness,0.16776244879600863
1995-10,the-fabric-of-faith-and-testimony,5.28330238892696
1995-10,the-family-a-proclamation-to-the-world,2.409698430443062
1995-10,the-power-of-goodness,3.2692294614597333
1995-10,the-sustaining-of-church-officers,1.9118667989793932
1995-10,this-do-in-remembrance-of-me,2.327015255644019
1995-10,to-touch-a-life-with-faith,4.286349108277523
1995-10,touch-the-hearts-of-the-children,3.817938730705295
1995-10,trust-in-the-lord,6.044809609810893
1995-10,what-is-relief-society-for,3.1768053280130486
1995-10,who-honors-god-god-honors,2.3937444637127547
1995-10,windows-of-light-and-truth,3.4525374554018065
1995-10,witnesses,1.7944998064186934
1996-04,a-handful-of-meal-and-a-little-oil,0.8530335709225156
1996-04,a-legacy-of-testimony,2.5897292251477366
1996-04,an-anchor-for-eternity-and-today,1.8006191622970409
1996-04,baskets-and-bottles,3.302097235674043
1996-04,be-ye-clean,3.3994242526609355
1996-04,becometh-as-a-child,1.0931736736165651
1996-04,commitment,1.6152142884002199
1996-04,conversion-and-commitment,3.045892840146873
1996-04,duty-calls,3.4246223247753798
1996-04,facing-trials-with-optimism,2.049284304463538
1996-04,faith-of-our-fathers,4.079336756397175
1996-04,feasting-at-the-lords-table,4.649063346040089
1996-04,finding-joy-in-life,6.782690467325641
1996-04,he-has-given-me-a-prophet,3.0631648214557856
1996-04,if-thou-wilt-enter-into-life-keep-the-commandments,2.752851865674828
1996-04,joseph-the-man-and-the-prophet,1.1581993864971896
1996-04,listening-with-new-ears,2.339041412079031
1996-04,my-prayers-were-answered,2.1128499760032766
1996-04,remember-how-thou-hast-received-and-heard,3.07788180432324
1996-04,remember-thy-church-o-lord,3.429443974298265
1996-04,sacrament-of-the-lords-supper,2.291818377744931
1996-04,spiritual-shepherds,1.3355302920375367
1996-04,stand-true-and-faithful,4.9315139691912675
1996-04,statistical-report-1995,0.51604684654214
1996-04,stay-on-the-true-course,2.6665958384636226
1996-04,sustaining-the-living-prophets,1.5150630215449692
1996-04,temptation,1.0898737522495958
1996-04,the-church-audit-committee-report,0.29888128883203074
1996-04,the-prophetic-voice,2.1721323889748705
1996-04,the-sabbath-day-and-sunday-shopping,1.1951654682788893
1996-04,the-sustaining-of-church-officers,1.6025399127347053
1996-04,the-way-of-the-master,2.196050660024713
1996-04,the-word-of-wisdom-the-principle-and-the-promises,1.5741580506041755
1996-04,this-glorious-easter-morn,4.490851462111219
1996-04,this-work-is-true,2.2260960250808055
1996-04,thou-shalt-have-no-other-gods,3.2259839103102923
1996-04,what-i-want-my-son-to-know-before-he-leaves-on-his-mission,3.5715883037598593
1996-04,ye-may-know,1.8579547047776472
1996-10,according-to-the-desire-of-our-hearts,2.1784451035087
1996-10,always-have-his-spirit,2.922986056586951
1996-10,be-thou-an-example,2.4469631926082136
1996-10,behold-your-little-ones,2.408481744528177
1996-10,christ-at-bethesdas-pool,2.079168498867433
1996-10,christians-in-belief-and-action,4.708180604536518
1996-10,confirmed-in-faith,3.6422728203177783
1996-10,covenant-marriage,0.6957954105640699
1996-10,faith-in-every-footstep,1.878883732867112
1996-10,honesty-a-moral-compass,2.171070573352618
1996-10,listen-by-the-power-of-the-spirit,3.557393589557909
1996-10,listening-to-the-voice-of-the-lord,1.4355407988486468
1996-10,partakers-of-the-glories,2.754498463487694
1996-10,prophets-are-inspired,3.6860416851649362
1996-10,raised-in-hope,2.8784916685156974
1996-10,reach-with-a-rescuing-hand,3.526416654675024
1996-10,rejoice,5.541043366777222
1996-10,run-and-not-be-weary,1.1766968108291043
1996-10,strengthened-in-charity,5.763034517068225
1996-10,the-atonement,1.3634659650022956
1996-10,the-eternal-family,4.270735972948472
1996-10,the-grand-key-words-for-the-relief-society,4.711815613599691
1996-10,the-joy-of-living-the-great-plan-of-happiness,5.3012183460005255
1996-10,the-ordinary-classroom-a-powerful-place-for-steady-and-continued-growth,3.9791209393189533
1996-10,the-peaceable-things-of-the-kingdom,2.695000233941003
1996-10,the-savior-is-counting-on-you,2.005706145689628
1996-10,the-spirit-of-prophecy,2.0013077120072102
1996-10,the-sustaining-of-church-officers,2.0018930434905253
1996-10,the-twelve-apostles,0.8709883407113854
1996-10,this-thing-was-not-done-in-a-corner,2.5187513665104437
1996-10,we-care-enough-to-send-our-very-best,4.3186688806738704
1996-10,witnesses-for-god,4.27467943631414
1996-10,woman-why-weepest-thou,1.8291641240331344
1996-10,women-of-the-church,4.8595199468879695
1997-04,a-holy-calling,2.0850670543347256
1997-04,a-righteous-choice,1.638296331525062
1997-04,a-small-stone,4.063118084849193
1997-04,as-good-as-our-bond,2.6263890374072045
1997-04,because-she-is-a-mother,3.1656952955517252
1997-04,bishop-help,3.1048467531979176
1997-04,caring-for-the-souls-of-children,5.2014627484897344
1997-04,converts-and-young-men,3.2815313250295395
1997-04,draw-nearer-to-christ,2.5827795846429464
1997-04,endure-and-be-lifted-up,3.543945107583686
1997-04,eternity-lies-before-us,2.786616624391238
1997-04,finding-faith-in-every-footstep,1.6279071122359885
1997-04,finding-safety-in-counsel,2.0514222708485286
1997-04,friends-standing-together,1.8503040978667493
1997-04,from-whom-all-blessings-flow,2.7423971918886223
1997-04,go-and-do-thou-likewise,1.6545213078996108
1997-04,gratitude,2.366088075508832
1997-04,his-peace,2.8441647030668507
1997-04,in-his-strength-i-can-do-all-things,1.6538908451394585
1997-04,jesus-christ-our-redeemer,3.8852949140574617
1997-04,keep-walking-and-give-time-a-chance,2.8873490279592113
1997-04,may-we-be-faithful-and-true,3.4282154599477366
1997-04,modern-pioneers,3.6381972625621817
1997-04,our-testimony-to-the-world,3.807710534878705
1997-04,pioneers-all,4.235340839303083
1997-04,power-of-the-priesthood,4.207114662124234
1997-04,pray-unto-the-father-in-my-name,2.7245757253993848
1997-04,statistical-report-1996,0.435285750066007
1997-04,that-spirit-which-leadeth-to-do-good,1.8736835352539734
1997-04,the-basics-have-not-changed,1.6075594104807835
1997-04,the-church-audit-committee-report,0.30037570459305535
1997-04,the-sustaining-of-church-officers,1.4180703562423225
1997-04,they-showed-the-way,2.1404667433975852
1997-04,they-will-come,2.814074737904695
1997-04,true-to-the-faith,2.051736336161922
1997-04,true-to-the-truth,6.661986270527904
1997-04,washed-clean,0.446595469986155
1997-04,when-thou-art-converted-strengthen-thy-brethren,3.2084376361542466
1997-04,you-have-nothing-to-fear-from-the-journey,4.406672015963381
1997-10,a-celestial-connection-to-your-teenage-years,3.059098229853322
1997-10,apply-the-atoning-blood-of-christ,2.3940148880341745
1997-10,are-you-the-woman-i-think-you-are,2.805610189038476
1997-10,behold-the-man,2.758921978860021
1997-10,called-to-serve,2.6032461958682513
1997-10,care-for-new-converts,4.792536183931789
1997-10,creating-places-of-security,3.362840414318514
1997-10,daughter-be-of-good-comfort,3.7103261074720297
1997-10,drawing-nearer-to-the-lord,3.350423101246925
1997-10,feed-my-lambs,3.4818050385029506
1997-10,following-the-pioneers,1.8868047678736957
1997-10,for-such-a-time-as-this,3.447914135838056
1997-10,four-absolute-truths-provide-an-unfailing-moral-compass,2.447278583882657
1997-10,he-hath-filled-the-hungry-with-good-things,1.6167696877129931
1997-10,home-teaching-a-divine-service,2.375671850509262
1997-10,hymn-of-the-obedient-all-is-well,4.28330330598873
1997-10,in-remembrance-of-jesus,2.432229279628145
1997-10,latter-day-saints-in-very-deed,4.416039012534206
1997-10,look-to-the-future,3.313110699774545
1997-10,making-faith-a-reality,4.289363255541524
1997-10,pioneer-shoes-through-the-ages,3.5216999524674137
1997-10,pioneers-of-the-future-be-not-afraid-only-believe,2.553446389285692
1997-10,receive-truth,3.236329016548797
1997-10,some-thoughts-on-temples-retention-of-converts-and-missionary-service,3.157917514956108
1997-10,spiritual-capacity,3.676347457715786
1997-10,standing-for-truth-and-right,1.6811893546146957
1997-10,teach-the-children,3.6649214989932752
1997-10,teachers-the-timeless-key,1.9011886144421877
1997-10,the-home-a-refuge-and-sanctuary,2.221382855913819
1997-10,the-lord-blesses-his-children-through-patriarchal-blessings,3.377945313557788
1997-10,the-mighty-strength-of-the-relief-society,3.690250945596741
1997-10,the-plan-of-salvation-a-flight-plan-for-life,3.0454532214377634
1997-10,the-sustaining-of-church-officers,2.3285470035069045
1997-10,the-weightier-matters-of-the-law-judgment-mercy-and-faith,2.9768960064395666
1997-10,universal-application-of-the-gospel,3.3328204733667106
1997-10,valued-companions,5.419885765182935
1997-10,why-every-member-a-missionary,4.426293550147188
1998-04,a-disciple-a-friend,2.3425075820905894
1998-04,a-new-harvest-time,3.064326229058394
1998-04,a-teacher-come-from-god,2.9254035564018346
1998-04,agency-and-anger,-3.2993579679768783
1998-04,behold-we-count-them-happy-which-endure,3.7164021813974943
1998-04,bridging-the-gap-between-uncertainty-and-certainty,1.4597299965152997
1998-04,children-and-the-family,3.3779593007210873
1998-04,christ-can-change-human-behavior,2.167496913597956
1998-04,come-unto-christ,3.1310634281746483
1998-04,have-you-been-saved,3.9687374809859186
1998-04,how-near-to-the-angels,4.175707815972745
1998-04,in-harms-way,1.3088210258543223
1998-04,live-the-commandments,3.977779188533128
1998-04,living-worthy-of-the-girl-you-will-someday-marry,2.679055428674582
1998-04,look-to-god-and-live,-0.2721953549695295
1998-04,marvelous-are-the-revelations-of-the-lord,3.9549581301291825
1998-04,missionary-service,2.567888822713653
1998-04,new-temples-to-provide-crowning-blessings-of-the-gospel,4.188287942423606
1998-04,obedience-lifes-great-challenge,2.1137245829082807
1998-04,put-your-shoulder-to-the-wheel,3.28866678429223
1998-04,removing-barriers-to-happiness,3.709138327036943
1998-04,search-me-o-god-and-know-my-heart,2.7310994323878144
1998-04,statistical-report-1997,0.42320736951515897
1998-04,teaching-our-children-to-love-the-scriptures,3.9237260661958464
1998-04,testimony,2.5508787993894924
1998-04,that-we-may-be-one,2.7873016360481206
1998-04,the-articles-of-faith,3.8974188147697855
1998-04,the-church-audit-committee-report,0.41816669879145335
1998-04,the-heart-and-a-willing-mind,2.697633726578217
1998-04,the-kingdoms-perfecting-pathway,3.024869771337353
1998-04,the-relief-society,2.1992771730007132
1998-04,the-sustaining-of-church-officers,1.2298163004205478
1998-04,the-time-to-prepare,4.5171958520479
1998-04,tithing-a-privilege,2.3590651055117173
1998-04,turning-hearts-to-the-family,5.712666707109349
1998-04,understanding-our-true-identity,3.5022978596616516
1998-04,we-bear-witness-of-him,3.7093647668003857
1998-04,we-seek-after-these-things,4.392321394842875
1998-04,young-women-titles-of-liberty,1.696969696969697
1998-10,a-season-of-opportunity,4.885754745084441
1998-10,a-voice-of-warning,3.038271534092805
1998-10,are-we-keeping-pace,5.267442474038555
1998-10,as-for-me-and-my-house-we-will-serve-the-lord,3.3867503683091225
1998-10,bear-record-of-him,3.6387922204392784
1998-10,benediction,3.319568649619408
1998-10,by-what-power-have-ye-done-this,1.3925902253145208
1998-10,come-let-us-walk-in-the-light-of-the-lord,4.014209806188282
1998-10,come-listen-to-a-prophets-voice,2.7031137157788994
1998-10,come-to-relief-society,4.131817088691528
1998-10,cultivating-divine-attributes,6.189131323106133
1998-10,establishing-the-church,4.1646347093114455
1998-10,gratitude,2.8032365081517683
1998-10,healing-soul-and-body,0.7092993656151906
1998-10,hope-through-the-atonement-of-jesus-christ,3.8237593033515718
1998-10,obeying-the-law-serving-ones-neighbor,2.61886041216974
1998-10,opening-the-windows-of-heaven,2.581300642388753
1998-10,overcoming-discouragement,2.9754034913939695
1998-10,parents-in-zion,1.6335256570088703
1998-10,pearls-from-the-sand,2.4745818950997673
1998-10,personal-purity,1.9892583400112946
1998-10,small-temples-large-blessings,3.106219074498048
1998-10,sustaining-the-prophets,1.89011086552336
1998-10,the-aaronic-priesthood-and-the-sacrament,1.004834838822676
1998-10,the-living-prophet-our-source-of-pure-doctrine,0.8587987409844421
1998-10,the-power-of-righteousness,3.0641582559342075
1998-10,the-priesthood-quorum,2.2449732711378805
1998-10,the-sustaining-of-church-officers,1.6908644405720339
1998-10,think-to-thank,4.2838219108266955
1998-10,to-the-boys-and-to-the-men,3.9086484927206713
1998-10,today-determines-tomorrow,2.945245259999724
1998-10,walking-in-the-light-of-the-lord,1.8931776518915548
1998-10,we-are-children-of-god,2.227869891918994
1998-10,we-are-not-alone,1.597561599793291
1998-10,welcome-to-conference,2.0674767168186055
1998-10,what-are-people-asking-about-us,4.46062285039643
1998-10,ye-also-shall-bear-witness,3.807778923187224
1998-10,youth-of-the-noble-birthright,4.391306765108512
1999-04,bridges-and-eternal-keepsakes,1.5263344881437257
1999-04,fellowshipping,3.7770879580204313
1999-04,find-the-lambs-feed-the-sheep,5.416936833084028
1999-04,follow-the-light,3.2989157595010696
1999-04,for-i-was-blind-but-now-i-see,0.9697423215912708
1999-04,friendship-a-gospel-principle,3.488842760791006
1999-04,greed-selfishness-and-overindulgence,0.9798329425373015
1999-04,he-is-not-here-but-is-risen,1.0980253300123566
1999-04,inspired-church-welfare,1.28128192320561
1999-04,like-a-flame-unquenchable,2.917084739601523
1999-04,love-and-service,2.5185907804737657
1999-04,made-like-unto-the-son-of-god,0.9415579458077198
1999-04,obedience-the-path-to-freedom,2.050458378520226
1999-04,our-only-chance,2.4257126963870226
1999-04,our-sacred-duty-to-honor-women,3.935203425739899
1999-04,out-of-small-things,0.5089865985592876
1999-04,preparing-our-families-for-the-temple,1.9680827302864667
1999-04,priesthood-and-the-home,2.5327002754311696
1999-04,receive-the-temple-blessings,4.074108571913333
1999-04,repent-of-our-selfishness-d-c-56-8,-1.7754004572562583
1999-04,spiritual-power-of-our-baptism,2.1465107808774704
1999-04,statistical-report-1998,0.41015155621479793
1999-04,strengthening-families-our-sacred-duty,4.5221508183956125
1999-04,teach-them-the-word-of-god-with-all-diligence,3.4228623101956384
1999-04,thanks-to-the-lord-for-his-blessings,2.711436642813556
1999-04,the-bishop-and-his-counselors,1.6968682666186048
1999-04,the-church-audit-committee-report,0.5116445100966508
1999-04,the-hands-of-the-fathers,2.8494370857238804
1999-04,the-power-of-teaching-doctrine,3.73679493197531
1999-04,the-priesthood-mighty-army-of-the-lord,2.8817548955793395
1999-04,the-shepherds-of-the-flock,3.4380663399617353
1999-04,the-sustaining-of-church-officers,1.619047619047619
1999-04,the-witness-martin-harris,2.020351837570618
1999-04,the-work-moves-forward,2.524929467768219
1999-04,this-is-our-day,4.142612353745165
1999-04,true-followers,5.009462141498773
1999-04,welcome-home,1.733054022716745
1999-04,your-celestial-journey,4.468150685274423
1999-04,your-light-in-the-wilderness,1.771158897792401
1999-04,your-name-is-safe-in-our-home,1.701242170889306
1999-10,a-testimony-of-the-book-of-mormon,1.7524995803948076
1999-10,a-year-of-jubilee,2.0388895199190524
1999-10,agency-a-blessing-and-a-burden,2.700260901229343
1999-10,an-high-priest-of-good-things-to-come,2.2979217663890226
1999-10,at-the-summit-of-the-ages,2.718975155598687
1999-10,becoming-our-best-selves,2.641573256644033
1999-10,behold-the-man,1.1354786196046067
1999-10,beware-of-false-prophets-and-false-teachers,2.8893948916906917
1999-10,do-not-delay,1.1686340806974298
1999-10,feed-my-sheep,2.8954896674646875
1999-10,for-this-cause-came-i-into-the-world,1.8414184714204842
1999-10,good-bye-to-this-wonderful-old-tabernacle,3.439491869725469
1999-10,gospel-teaching,5.0388959576171795
1999-10,growing-into-the-priesthood,4.580087605379627
1999-10,he-lives,3.7139795211236795
1999-10,home-family-and-personal-enrichment,4.32691506816464
1999-10,hope-an-anchor-of-the-soul,4.320833212245323
1999-10,lessons-from-laman-and-lemuel,1.498165544924859
1999-10,no-man-is-an-island,4.155425793784942
1999-10,of-seeds-and-soils,2.5902190272224135
1999-10,one-link-still-holds,2.267125964709535
1999-10,our-destiny,1.7817636638706251
1999-10,our-legacy,3.063441878890418
1999-10,peace-hope-and-direction,4.877926618559866
1999-10,priesthood-power,2.4214533081081737
1999-10,prophets-and-spiritual-mole-crickets,0.6954509807495707
1999-10,rejoice-daughters-of-zion,6.3080731954863625
1999-10,righteousness,2.625369986795684
1999-10,serving-the-lord,0.801077619280851
1999-10,spiritual-hurricanes,-1.865270282515931
1999-10,the-faith-of-a-sparrow-faith-and-trust-in-the-lord-jesus-christ,2.920297082187275
1999-10,the-spirit-of-revelation,0.5051135459023895
1999-10,the-sustaining-of-church-officers,2.136501528965042
1999-10,the-tongue-of-angels,0.3643587055362868
1999-10,we-are-women-of-god,2.6416947213774136
1999-10,welcome-to-conference,2.6560946349250094
1999-10,what-it-means-to-be-a-daughter-of-god,5.274309405152979
1999-10,why-we-do-some-of-the-things-we-do,2.9716908820549395
2000-04,a-brief-introduction-to-the-church,3.940018023681015
2000-04,a-temple-for-west-africa,1.2707606131310363
2000-04,a-time-of-new-beginnings,4.241695883480554
2000-04,are-you-still-here,3.5522164064345927
2000-04,as-doves-to-our-windows,2.368065155681864
2000-04,because-my-father-sent-me,3.1758750504675617
2000-04,content-with-the-things-allotted-unto-us,1.5575269754050916
2000-04,faith-devotion-and-gratitude,2.14164340322827
2000-04,finding-a-safe-harbor,2.0160171156465343
2000-04,future-leaders,3.09669689838072
2000-04,heavenly-father-has-a-special-plan,4.198684400538147
2000-04,honoring-the-priesthood,1.8916007213671295
2000-04,how-is-it-with-us,4.024671850148144
2000-04,integrity,4.809458394908518
2000-04,keep-an-eternal-perspective,2.891881119018134
2000-04,living-happily-ever-after,7.340768383927688
2000-04,my-testimony,3.2153186090383947
2000-04,resurrection,1.6928203091296088
2000-04,stand-as-a-witness,3.44743000836151
2000-04,standing-with-god,2.7527881439728827
2000-04,statistical-report-1999,0.560448538317805
2000-04,the-church-audit-committee-report,0.4783446031074605
2000-04,the-cloven-tongues-of-fire,1.380792688151784
2000-04,the-creation,2.4469956799392416
2000-04,the-power-of-self-mastery,1.9214283656822848
2000-04,the-sanctity-of-womanhood,3.452154817118713
2000-04,the-shield-of-faith,4.366533199023839
2000-04,the-stake-president,3.0503890140986725
2000-04,the-sustaining-of-church-officers,1.6696490728695048
2000-04,the-widows-of-zion,2.2002683028114984
